Title,Named-entity,Sentence
Angela Merkel,Klaus Tpfer,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,Jrgen Trittin,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,Helmut Kohl,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,January 1991,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,November 1994,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,Ursula Lehr,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,Claudia Nolte,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,Bundestag,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,Mecklenburg-Vorpommern,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,December 1990,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,October 2021,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,successor11          Anna Kassautzki,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,Angela Dorothea Kasner,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,Hamburg,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,West Germany,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,Christian Democratic Union,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,Berlin,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,Academy of Sciences,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,Berlin,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,PhD,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,Angela Merkel Signature.svg,"1blankname7           1namedata7           Klaus PreschleHubert Gehring term_start7          June 1993 term_end7            20 May 2000 predecessor7         Gnther Krause successor7           Steffie Schnoor office8              Federal Ministry of the Environment,Minister for the Environment, Nature Conservation and Nuclear Safety chancellor8          Helmut Kohl term_start8          17 November 1994 term_end8            26 October 1998 predecessor8         Klaus Tpfer successor8           Jrgen Trittin office9              Federal Ministry of Family Affairs, Senior Citizens,Minister for Women and Youth chancellor9          Helmut Kohl term_start9          18 January 1991 term_end9            17 November 1994 predecessor9         Ursula Lehr successor9           Claudia Nolte office11             Member of the Bundestag  for Mecklenburg-Vorpommern term_start11         20 December 1990 term_end11           26 October 2021 predecessor11        Constituency established successor11          Anna Kassautzki constituency11        birth_name           Angela Dorothea Kasner birth_date            birth_place          Hamburg, West Germany party                Christian Democratic Union (1990present) otherparty            residence            Am Kupfergraben, Berlin spouse                alma_mater           Leipzig University (BS)German Academy of Sciences at Berlin (PhD) signature            Angela Merkel Signature.svg website"
Angela Merkel,module2,"              module1               module2              Infobox scientist childyes thesis_year  1986 thesis_title  Untersuchung des Mechanismus von Zerfallsreaktionen mit einfachem Bindungsbruch und Berechnung ihrer Geschwindigkeitskonstanten auf der Grundlage quantenchemischer und statistischer Methoden thesis_url   doctoral_advisor  Lutz ZlickeAngela Dorothea Merkel  (Merkel was born in Hamburg in then-West Germany, moving to East Germany as an infant when her father, a Lutheran clergyman, received a pastorate in Perleberg."
Angela Merkel,Infobox,"              module1               module2              Infobox scientist childyes thesis_year  1986 thesis_title  Untersuchung des Mechanismus von Zerfallsreaktionen mit einfachem Bindungsbruch und Berechnung ihrer Geschwindigkeitskonstanten auf der Grundlage quantenchemischer und statistischer Methoden thesis_url   doctoral_advisor  Lutz ZlickeAngela Dorothea Merkel  (Merkel was born in Hamburg in then-West Germany, moving to East Germany as an infant when her father, a Lutheran clergyman, received a pastorate in Perleberg."
Angela Merkel,childyes,"              module1               module2              Infobox scientist childyes thesis_year  1986 thesis_title  Untersuchung des Mechanismus von Zerfallsreaktionen mit einfachem Bindungsbruch und Berechnung ihrer Geschwindigkeitskonstanten auf der Grundlage quantenchemischer und statistischer Methoden thesis_url   doctoral_advisor  Lutz ZlickeAngela Dorothea Merkel  (Merkel was born in Hamburg in then-West Germany, moving to East Germany as an infant when her father, a Lutheran clergyman, received a pastorate in Perleberg."
Angela Merkel,1986,"              module1               module2              Infobox scientist childyes thesis_year  1986 thesis_title  Untersuchung des Mechanismus von Zerfallsreaktionen mit einfachem Bindungsbruch und Berechnung ihrer Geschwindigkeitskonstanten auf der Grundlage quantenchemischer und statistischer Methoden thesis_url   doctoral_advisor  Lutz ZlickeAngela Dorothea Merkel  (Merkel was born in Hamburg in then-West Germany, moving to East Germany as an infant when her father, a Lutheran clergyman, received a pastorate in Perleberg."
Angela Merkel,des Mechanismus,"              module1               module2              Infobox scientist childyes thesis_year  1986 thesis_title  Untersuchung des Mechanismus von Zerfallsreaktionen mit einfachem Bindungsbruch und Berechnung ihrer Geschwindigkeitskonstanten auf der Grundlage quantenchemischer und statistischer Methoden thesis_url   doctoral_advisor  Lutz ZlickeAngela Dorothea Merkel  (Merkel was born in Hamburg in then-West Germany, moving to East Germany as an infant when her father, a Lutheran clergyman, received a pastorate in Perleberg."
Angela Merkel,von Zerfallsreaktionen mit,"              module1               module2              Infobox scientist childyes thesis_year  1986 thesis_title  Untersuchung des Mechanismus von Zerfallsreaktionen mit einfachem Bindungsbruch und Berechnung ihrer Geschwindigkeitskonstanten auf der Grundlage quantenchemischer und statistischer Methoden thesis_url   doctoral_advisor  Lutz ZlickeAngela Dorothea Merkel  (Merkel was born in Hamburg in then-West Germany, moving to East Germany as an infant when her father, a Lutheran clergyman, received a pastorate in Perleberg."
Angela Merkel,Bindungsbruch,"              module1               module2              Infobox scientist childyes thesis_year  1986 thesis_title  Untersuchung des Mechanismus von Zerfallsreaktionen mit einfachem Bindungsbruch und Berechnung ihrer Geschwindigkeitskonstanten auf der Grundlage quantenchemischer und statistischer Methoden thesis_url   doctoral_advisor  Lutz ZlickeAngela Dorothea Merkel  (Merkel was born in Hamburg in then-West Germany, moving to East Germany as an infant when her father, a Lutheran clergyman, received a pastorate in Perleberg."
Angela Merkel,Lutz,"              module1               module2              Infobox scientist childyes thesis_year  1986 thesis_title  Untersuchung des Mechanismus von Zerfallsreaktionen mit einfachem Bindungsbruch und Berechnung ihrer Geschwindigkeitskonstanten auf der Grundlage quantenchemischer und statistischer Methoden thesis_url   doctoral_advisor  Lutz ZlickeAngela Dorothea Merkel  (Merkel was born in Hamburg in then-West Germany, moving to East Germany as an infant when her father, a Lutheran clergyman, received a pastorate in Perleberg."
Angela Merkel,Dorothea Merkel,"              module1               module2              Infobox scientist childyes thesis_year  1986 thesis_title  Untersuchung des Mechanismus von Zerfallsreaktionen mit einfachem Bindungsbruch und Berechnung ihrer Geschwindigkeitskonstanten auf der Grundlage quantenchemischer und statistischer Methoden thesis_url   doctoral_advisor  Lutz ZlickeAngela Dorothea Merkel  (Merkel was born in Hamburg in then-West Germany, moving to East Germany as an infant when her father, a Lutheran clergyman, received a pastorate in Perleberg."
Angela Merkel,Merkel,"              module1               module2              Infobox scientist childyes thesis_year  1986 thesis_title  Untersuchung des Mechanismus von Zerfallsreaktionen mit einfachem Bindungsbruch und Berechnung ihrer Geschwindigkeitskonstanten auf der Grundlage quantenchemischer und statistischer Methoden thesis_url   doctoral_advisor  Lutz ZlickeAngela Dorothea Merkel  (Merkel was born in Hamburg in then-West Germany, moving to East Germany as an infant when her father, a Lutheran clergyman, received a pastorate in Perleberg."
Angela Merkel,Hamburg,"              module1               module2              Infobox scientist childyes thesis_year  1986 thesis_title  Untersuchung des Mechanismus von Zerfallsreaktionen mit einfachem Bindungsbruch und Berechnung ihrer Geschwindigkeitskonstanten auf der Grundlage quantenchemischer und statistischer Methoden thesis_url   doctoral_advisor  Lutz ZlickeAngela Dorothea Merkel  (Merkel was born in Hamburg in then-West Germany, moving to East Germany as an infant when her father, a Lutheran clergyman, received a pastorate in Perleberg."
Angela Merkel,West Germany,"              module1               module2              Infobox scientist childyes thesis_year  1986 thesis_title  Untersuchung des Mechanismus von Zerfallsreaktionen mit einfachem Bindungsbruch und Berechnung ihrer Geschwindigkeitskonstanten auf der Grundlage quantenchemischer und statistischer Methoden thesis_url   doctoral_advisor  Lutz ZlickeAngela Dorothea Merkel  (Merkel was born in Hamburg in then-West Germany, moving to East Germany as an infant when her father, a Lutheran clergyman, received a pastorate in Perleberg."
Angela Merkel,East Germany,"              module1               module2              Infobox scientist childyes thesis_year  1986 thesis_title  Untersuchung des Mechanismus von Zerfallsreaktionen mit einfachem Bindungsbruch und Berechnung ihrer Geschwindigkeitskonstanten auf der Grundlage quantenchemischer und statistischer Methoden thesis_url   doctoral_advisor  Lutz ZlickeAngela Dorothea Merkel  (Merkel was born in Hamburg in then-West Germany, moving to East Germany as an infant when her father, a Lutheran clergyman, received a pastorate in Perleberg."
